deck_id,entry_id,deck_variant_id,section,count,set_code,card_id,variant_id,name_snapshot,candidate_status,roles,role_source,role_confidence,impact_rating,synergy_rating,quality_rating,entry_tags,entry_notes,flags,starred,marked_for_deletion
signs-of-assassins,memory-corridor-main-090-layla-hassan,memory-corridor,main,1,ACR,2278d97e-791a-4843-a385-65bac79bde7a,official-print,Layla Hassan,active,assassin|graveyard|removal|recursion|combat,heuristic,0.78,5,3,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|removal|recursion|combat|memory-corridor|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: This is one of the cards that makes the memory/exile engine feel intentional. Role lens: Assassin density, graveyard setup, removal, and recursion.",,false,false
signs-of-assassins,memory-corridor-main-091-adrestia,memory-corridor,main,1,ACR,b3d878fc-cc21-407f-b3cc-95bf2d717a80,official-print,Adrestia,active,assassin|artifact|evasion|draw|combat,heuristic,0.78,5,3,4,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|artifact|evasion|draw|combat|memory-corridor|owned,"Why it is here: Adds an Assassin body that can connect through blockers, which is the cleanest creature profile for Altaïr combat turns. Variant fit: Finds setup pieces while keeping the graveyard stocked. Role lens: Assassin density, artifact support, evasion, and card flow.",,false,false
signs-of-assassins,memory-corridor-main-092-teferi-s-protection,memory-corridor,main,1,2X2,483fa1cb-1e35-44f2-a143-98c0f107f5ca,official-print,Teferi's Protection,active,evasion|exile|protection,heuristic,0.86,5,3,5,recommended|ghost-slot|unowned|gap-filler|signs-of-assassins|protection|premium|evasion|exile|recommendation|memory-corridor,"Why it is here: Premium safety valve for overcommitted combat turns and commander-board protection. Variant fit: This is one of the cards that makes the memory/exile engine feel intentional. Role lens: evasion, exile value, and protection. Recommendation slot: keep it visually unowned until Kyle adds the card to the owned pool.",ghost-slot|unowned,true,false
signs-of-assassins,memory-corridor-main-093-assassin-s-strike,memory-corridor,main,1,BBD,d06852b5-45dd-4351-a788-558e78d58126,official-print,Assassin's Strike,active,graveyard|removal|assassin,heuristic,0.78,5,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|removal|memory-corridor|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: This is one of the cards that makes the memory/exile engine feel intentional. Role lens: graveyard setup, removal, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-094-stitch-together,memory-corridor,main,1,FIC,73f1aa13-b3bc-480e-826c-6bded7ee1ca6,official-print,Stitch Together,active,graveyard|recursion|assassin,heuristic,0.78,5,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|recursion|memory-corridor|owned,"Why it is here: Utility card for the current variant; keep it under review against more focused evasion, graveyard, protection, or mana pieces. Variant fit: This is one of the cards that makes the memory/exile engine feel intentional. Role lens: graveyard setup, recursion, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-095-legions-to-ashes,memory-corridor,main,1,FIC,39fe8402-2f70-4498-a0b6-6a9dd0e2848f,official-print,Legions to Ashes,active,exile|removal|assassin,heuristic,0.78,5,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|exile|removal|memory-corridor|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: This is one of the cards that makes the memory/exile engine feel intentional. Role lens: exile value, removal, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-096-smoke-bomb,memory-corridor,main,1,ACR,4330d8ce-3b82-4297-ad5f-c63b54b6665a,official-print,Smoke Bomb,active,artifact|evasion|removal|wipe|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|artifact|evasion|removal|wipe|memory-corridor|owned,"Why it is here: Adds an Assassin body that can connect through blockers, which is the cleanest creature profile for Altaïr combat turns. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: artifact support, evasion, removal, and board reset.",,false,false
signs-of-assassins,memory-corridor-main-097-origin-of-the-hidden-ones,memory-corridor,main,1,ACR,14da80cd-d0b8-4094-bfe7-28811d655f8b,official-print,Origin of the Hidden Ones,active,assassin|evasion|removal|combat|token,heuristic,0.78,4,4,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|evasion|removal|combat|token|memory-corridor|owned,"Why it is here: Adds an Assassin body that can connect through blockers, which is the cleanest creature profile for Altaïr combat turns. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: Assassin density, evasion, removal, and combat pressure.",,false,false
signs-of-assassins,memory-corridor-main-098-rooftop-assassin,memory-corridor,main,1,OTJ,e4e4311a-8583-4cf0-8126-508dbfbcddb6,official-print,Rooftop Assassin,active,assassin|evasion|removal,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|evasion|removal|memory-corridor|owned,"Why it is here: Adds an Assassin body that can connect through blockers, which is the cleanest creature profile for Altaïr combat turns. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: Assassin density, evasion, and removal.",,false,false
signs-of-assassins,memory-corridor-main-099-stingblade-assassin,memory-corridor,main,1,WOE,b71b7dd9-6a1d-4c71-873b-782a0a2e7d1d,official-print,Stingblade Assassin,active,assassin|evasion|removal,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|evasion|removal|memory-corridor|owned,"Why it is here: Adds an Assassin body that can connect through blockers, which is the cleanest creature profile for Altaïr combat turns. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: Assassin density, evasion, and removal.",,false,false
signs-of-assassins,memory-corridor-maybe-001-hemlock-vial,memory-corridor,maybe,1,ACR,7ea6cde3-a4e6-4052-aca3-4d209be15db3,official-print,Hemlock Vial,candidate,equipment|artifact|draw|removal|assassin,heuristic,0.78,4,2,3,assassin|commander|mardu|signs-of-assassins|equipment|artifact|draw|removal|batch-002|ordered|partner-order|memory-corridor|maybe-board|replacement-candidate|ordered-option|owned,Maybeboard test: Cheap Assassin relic/intervention slot; test it where artifact count and interaction density both matter. Variant fit: Finds setup pieces while keeping the graveyard stocked. Test against Fellwar Stone first; that is the current lower-priority Equipment slot.,maybe-board,false,false
signs-of-assassins,memory-corridor-maybe-002-apple-of-eden-isu-relic,memory-corridor,maybe,1,ACR,17dd0b7f-bd26-4a46-a7a1-bc65138d54ed,official-print,"Apple of Eden, Isu Relic",candidate,artifact|exile|assassin,heuristic,0.78,4,2,3,assassin|commander|mardu|signs-of-assassins|artifact|exile|batch-002|ordered|partner-order|payoff|memory-corridor|maybe-board|replacement-candidate|ordered-option|owned,Maybeboard test: Assassin-flavored relic payoff that belongs in artifact/exile-value builds when the deck wants a bigger legendary artifact package. Variant fit: This is one of the cards that makes the memory/exile engine feel intentional. Test against Fellwar Stone first; that is the current lower-priority exile value slot.,maybe-board,false,false
signs-of-assassins,memory-corridor-maybe-003-distract-the-guards,memory-corridor,maybe,1,ACR,5554433e-0dee-4960-a58c-c4a24e01a989,official-print,Distract the Guards,candidate,assassin|combat|token|evasion|puzzle,heuristic,0.78,4,5,3,assassin|commander|mardu|signs-of-assassins|combat|token|batch-002|ordered|partner-order|evasion|puzzle|memory-corridor|maybe-board|replacement-candidate|ordered-option|owned,"Maybeboard test: On-theme combat puzzle card that can open a turn where blocks stop mattering. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Test against Origin of the Hidden Ones first; that is the current lower-priority combat pressure slot.",maybe-board,false,false
signs-of-assassins,memory-corridor-maybe-004-mortify,memory-corridor,maybe,1,FDN,88e85619-3a7d-48c2-b9b0-20718c913696,official-print,Mortify,candidate,removal|assassin|interaction,heuristic,0.78,3,1,3,assassin|commander|mardu|signs-of-assassins|removal|batch-002|ordered|partner-order|interaction|duplicate-name-review|flagged|review-queue|memory-corridor|maybe-board|replacement-candidate|ordered-option|owned,"Maybeboard test: Flexible removal that answers both creatures and enchantments, a useful Mardu gap-filler. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Test against Origin of the Hidden Ones first; that is the current lower-priority removal slot.",maybe-board,false,false
signs-of-assassins,memory-corridor-maybe-005-mjolnir-storm-hammer,memory-corridor,maybe,1,ACR,df09fc8c-e008-427b-b007-ceec9a4aa4ab,official-print,"Mjölnir, Storm Hammer",candidate,equipment|artifact|combat|puzzle|finisher|assassin,heuristic,0.78,2,4,2,assassin|commander|mardu|signs-of-assassins|equipment|artifact|combat|puzzle|finisher|batch-002|ordered|partner-order|memory-corridor|maybe-board|replacement-candidate|ordered-option|owned,"Maybeboard test: Top-end Equipment finisher for Brotherhood Arsenal, best when the deck is already protecting and connecting with one attacker. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Test against Fellwar Stone first; that is the current lower-priority Equipment slot.",maybe-board,false,false
signs-of-assassins,memory-corridor-maybe-006-cover-of-darkness,memory-corridor,maybe,1,ONS,0d6d7d88-d82b-40f4-bf57-ec5d7c480689,official-print,Cover of Darkness,candidate,evasion|assassin,heuristic,0.86,4,3,3,recommended|ghost-slot|unowned|gap-filler|signs-of-assassins|evasion|tribal|assassin|recommendation|memory-corridor|maybe-board|replacement-candidate,"Recommended upgrade: One of the cleanest Assassin evasion upgrades: name Assassin and make blocking dramatically harder. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Test against Origin of the Hidden Ones first; that is the current lower-priority evasion slot.",ghost-slot|unowned|maybe-board,true,false
signs-of-assassins,memory-corridor-maybe-007-herald-s-horn,memory-corridor,maybe,1,MSC,1c2e4ff2-5c14-488e-8548-eb89ffd18e41,official-print,Herald's Horn,candidate,artifact|ramp|draw|assassin,heuristic,0.86,3,2,2,recommended|ghost-slot|unowned|gap-filler|signs-of-assassins|tribal|artifact|card-advantage|assassin|ramp|draw|recommendation|memory-corridor|maybe-board|replacement-candidate,"Recommended upgrade: Assassin cost reduction plus card selection, best in variants trying to keep creature density high. Variant fit: Finds setup pieces while keeping the graveyard stocked. Test against Fellwar Stone first; that is the current lower-priority ramp slot.",ghost-slot|unowned|maybe-board,false,false
signs-of-assassins,brotherhood-arsenal-main-001-towering-viewpoint,brotherhood-arsenal,main,1,ACR,d19115bf-562c-4bef-967d-52ec1e54c82e,official-print,Towering Viewpoint,active,artifact|evasion|assassin|land,heuristic,0.78,5,2,4,assassin|commander|mardu|signs-of-assassins|artifact|evasion|batch-002|ordered|partner-order|land|setup|brotherhood-arsenal|ordered-option|owned,"Why it is here: Land/setup card that supports freerunning and evasive attack sequencing while helping the mana count. Variant fit: Fits the relic/toolbelt identity of this variant. Role lens: artifact support, evasion, Assassin density, and land.",,false,false
signs-of-assassins,brotherhood-arsenal-main-002-rogue-s-passage,brotherhood-arsenal,main,1,FIC,b8cd0293-d140-4f80-804c-019957c1f49a,official-print,Rogue's Passage,active,land|evasion|ramp|assassin,heuristic,0.78,5,2,4,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|evasion|ramp|brotherhood-arsenal|owned,"Why it is here: Deterministic unblockable line from the mana base; perfect for making Altaïr or one loaded Assassin connect. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, evasion, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-003-path-of-ancestry,brotherhood-arsenal,main,1,FIC,4dd83a5d-1908-4141-8449-fac5e77cd6c0,official-print,Path of Ancestry,active,land|ramp|draw|fixing|assassin,heuristic,0.78,5,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|draw|fixing|brotherhood-arsenal|owned,"Why it is here: Tribal fixer that also scries when casting Assassins, so it improves both mana and card quality. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, card flow, and mana fixing.",,false,false
signs-of-assassins,brotherhood-arsenal-main-004-battlefield-forge,brotherhood-arsenal,main,1,FIC,a2de3346-9647-4540-ba41-e67c24ddf141,official-print,Battlefield Forge,active,land|ramp|removal|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|removal|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, removal, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-005-demolition-field,brotherhood-arsenal,main,1,FIC,7f6d8cae-face-4bff-8c0a-348cefe1e9dd,official-print,Demolition Field,active,land|ramp|removal|tutor|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|removal|tutor|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, removal, and tutor/setup.",,false,false
signs-of-assassins,brotherhood-arsenal-main-006-high-market,brotherhood-arsenal,main,1,FIC,09eeb9f5-4149-47c6-bfd0-472237043672,official-print,High Market,active,land|ramp|removal|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|removal|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, removal, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-007-sulfurous-springs,brotherhood-arsenal,main,1,FIC,35b403ee-62cc-4f67-911e-4bf26e495374,official-print,Sulfurous Springs,active,land|ramp|removal|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|removal|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, removal, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-008-ash-barrens,brotherhood-arsenal,main,1,FIC,77df073b-49dc-4743-82a3-d595bc938761,official-print,Ash Barrens,active,land|graveyard|ramp|tutor|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|graveyard|ramp|tutor|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, graveyard setup, ramp, and tutor/setup.",,false,false
signs-of-assassins,brotherhood-arsenal-main-009-clifftop-retreat,brotherhood-arsenal,main,1,FIC,2cddc851-fef6-4a45-818c-97d3dfc4140d,official-print,Clifftop Retreat,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-010-command-tower,brotherhood-arsenal,main,1,FIC,4a2dfd72-a8f4-4e43-b5de-caf6a129a51a,official-print,Command Tower,active,land|ramp|fixing|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|fixing|brotherhood-arsenal|owned,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, mana fixing, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-011-desolate-mire,brotherhood-arsenal,main,1,FIC,a0ecbdad-aebf-421d-a71e-e112f8c0e4bb,official-print,Desolate Mire,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-012-dragonskull-summit,brotherhood-arsenal,main,1,FIC,44f78cab-06d4-4786-987f-4d0d15654fd5,official-print,Dragonskull Summit,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-013-evolving-wilds,brotherhood-arsenal,main,1,FIC,351f791c-4bee-4fce-aee4-d0214ca0c945,official-print,Evolving Wilds,active,land|ramp|tutor|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|tutor|duplicate-name-review|flagged|review-queue|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, tutor/setup, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-014-exotic-orchard,brotherhood-arsenal,main,1,FIC,47c2b572-b54a-444c-8d74-b005e94d751f,official-print,Exotic Orchard,active,land|ramp|fixing|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|fixing|brotherhood-arsenal|owned,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, mana fixing, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-015-fetid-heath,brotherhood-arsenal,main,1,FIC,5277f73d-b964-4ce6-823d-ce0fbf0a2d28,official-print,Fetid Heath,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-016-foreboding-ruins,brotherhood-arsenal,main,1,FIC,a7659f3f-a26a-4097-88ea-d72c3abb5e1d,official-print,Foreboding Ruins,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-017-furycalm-snarl,brotherhood-arsenal,main,1,FIC,67e44005-d0a5-49d2-b2f7-4b991ffbb5ce,official-print,Furycalm Snarl,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-018-geothermal-bog,brotherhood-arsenal,main,1,FIC,d504caa5-e557-4e69-8899-44760b88f076,official-print,Geothermal Bog,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-019-graven-cairns,brotherhood-arsenal,main,1,FIC,7f33cce1-1484-43da-a825-b090eb5403a4,official-print,Graven Cairns,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-020-isolated-chapel,brotherhood-arsenal,main,1,FIC,8ca61142-d0ed-42cb-9a51-0e44151f2b44,official-print,Isolated Chapel,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-021-nomad-outpost,brotherhood-arsenal,main,1,FIC,790d5244-5042-4b84-b16d-be0f87d11fad,official-print,Nomad Outpost,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-022-rugged-prairie,brotherhood-arsenal,main,1,FIC,3d575770-cb81-4353-b49e-cdaca7a5162f,official-print,Rugged Prairie,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-023-shadowblood-ridge,brotherhood-arsenal,main,1,FIC,4d02658c-bbe8-4673-8b44-0b24e0155a85,official-print,Shadowblood Ridge,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-024-shineshadow-snarl,brotherhood-arsenal,main,1,FIC,e45eff2e-c624-4c59-b192-a9d7dc2eeeba,official-print,Shineshadow Snarl,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-025-smoldering-marsh,brotherhood-arsenal,main,1,FIC,7ddf0ca3-dc64-47ac-87b9-4bd85b173885,official-print,Smoldering Marsh,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-026-sunlit-marsh,brotherhood-arsenal,main,1,FIC,4b163c67-2e88-4181-90c9-3f15eba59d03,official-print,Sunlit Marsh,active,land|ramp|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|brotherhood-arsenal|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,brotherhood-arsenal-main-027-secluded-courtyard,brotherhood-arsenal,main,1,MSC,c0d17d04-cf0b-4918-bfec-b34b0d98a602,official-print,Secluded Courtyard,active,land|ramp|fixing|assassin,heuristic,0.86,3,2,4,recommended|ghost-slot|unowned|gap-filler|signs-of-assassins|land|fixing|tribal|assassin|ramp|recommendation|brotherhood-arsenal,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, mana fixing, and Assassin density. Recommendation slot: keep it visually unowned until Kyle adds the card to the owned pool.",ghost-slot|unowned,true,false
signs-of-assassins,brotherhood-arsenal-main-028-unclaimed-territory,brotherhood-arsenal,main,1,MSC,d3782952-3839-4a94-95bc-716611d3ece6,official-print,Unclaimed Territory,active,land|ramp|fixing|assassin,heuristic,0.86,3,2,4,recommended|ghost-slot|unowned|gap-filler|signs-of-assassins|land|fixing|tribal|assassin|ramp|recommendation|brotherhood-arsenal,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, mana fixing, and Assassin density. Recommendation slot: keep it visually unowned until Kyle adds the card to the owned pool.",ghost-slot|unowned,true,false
signs-of-assassins,brotherhood-arsenal-main-029-temple-of-malice,brotherhood-arsenal,main,1,FDN,d78eccc4-1500-43f1-94f5-b39c160b6381,official-print,Temple of Malice,active,land|ramp|draw|fixing,heuristic,0.86,3,1,4,recommended|ghost-slot|unowned|gap-filler|signs-of-assassins|land|fixing|selection|ramp|draw|recommendation|brotherhood-arsenal,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, card flow, and mana fixing. Recommendation slot: keep it visually unowned until Kyle adds the card to the owned pool.",ghost-slot|unowned,true,false
signs-of-assassins,brotherhood-arsenal-main-030-temple-of-silence,brotherhood-arsenal,main,1,SOC,f7d3770f-cde6-4e29-8cbf-fe841634a5d7,official-print,Temple of Silence,active,land|ramp|draw|fixing,heuristic,0.86,3,1,4,recommended|ghost-slot|unowned|gap-filler|signs-of-assassins|land|fixing|selection|ramp|draw|recommendation|brotherhood-arsenal,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, card flow, and mana fixing. Recommendation slot: keep it visually unowned until Kyle adds the card to the owned pool.",ghost-slot|unowned,true,false
signs-of-assassins,brotherhood-arsenal-main-031-temple-of-triumph,brotherhood-arsenal,main,1,SOC,d0e763f7-25b8-444f-8722-614297d0663f,official-print,Temple of Triumph,active,land|ramp|draw|fixing,heuristic,0.86,3,1,4,recommended|ghost-slot|unowned|gap-filler|signs-of-assassins|land|fixing|selection|ramp|draw|recommendation|brotherhood-arsenal,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Included if it helps the artifact package survive long enough to matter. Role lens: land, ramp, card flow, and mana fixing. Recommendation slot: keep it visually unowned until Kyle adds the card to the owned pool.",ghost-slot|unowned,true,false
